"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.259450680E-1,-1.705353260E-1,-4.784679413E-2,-1.966094971E-1,2.646259765E-1
7.309390260E-1,-2.363553047E-1,3.189277649E-2,-1.978154182E-1,3.098579012E-1
7.359329850E-1,-2.401731014E-1,7.777118683E-2,-1.992154121E-1,3.215870902E-1
7.409269430E-1,-2.157189846E-1,9.012222290E-2,-1.961326599E-1,3.051634245E-1
7.459209010E-1,-1.490526199E-1,7.870578766E-2,-2.028627396E-1,2.637509727E-1
7.509148600E-1,-6.900048256E-2,6.278514862E-2,-2.099266052E-1,2.297220518E-1
7.559088180E-1,-8.783102036E-3,5.198192596E-2,-2.316546440E-1,2.375776454E-1
7.609027760E-1,4.609704018E-2,5.580425262E-2,-2.347278595E-1,2.456343212E-1
7.658967350E-1,8.623075485E-2,5.989837646E-2,-2.382960320E-1,2.604007631E-1
7.708906930E-1,1.307957172E-1,5.478954315E-2,-2.328710556E-1,2.726505863E-1
7.758846510E-1,1.370787621E-1,6.909751892E-2,-2.043390274E-1,2.555767835E-1
7.808786100E-1,1.196451187E-1,6.939601898E-2,-1.813387871E-1,2.280669147E-1
7.858725680E-1,1.119918823E-1,7.001781464E-2,-1.400089264E-1,1.924764285E-1
7.908665260E-1,7.603240013E-2,5.190372467E-2,-1.136407852E-1,1.462503011E-1
7.958604850E-1,6.423616409E-2,3.889846802E-2,-6.878376007E-2,1.018360508E-1
8.008544430E-1,3.356075287E-2,2.612209320E-2,-1.973772049E-2,4.688566408E-2
8.058484010E-1,3.201484680E-3,8.809089661E-3,9.763717651E-3,1.353439127E-2
8.108423600E-1,-3.162622452E-3,-1.313209534E-2,3.431510925E-2,3.687791794E-2
8.158363180E-1,7.557868958E-5,-6.477355957E-3,6.356716156E-2,6.389636829E-2
8.208302760E-1,-1.087975502E-2,-1.900196075E-2,8.333396912E-2,8.616260204E-2
8.258242350E-1,-9.760499001E-2,3.963661194E-2,-2.018690109E-2,1.072627897E-1
8.308181930E-1,2.539062500E-2,1.688003540E-2,7.692289352E-2,8.274509642E-2
8.358121510E-1,1.904630661E-2,8.401870728E-3,2.161698341E-1,2.171698654E-1
8.408061620E-1,-6.364107132E-3,1.880359650E-2,1.170768738E-1,1.187479325E-1
8.458001720E-1,-3.147649765E-2,2.896022797E-2,6.184864044E-2,7.519786588E-2
8.507941830E-1,-1.826882362E-2,5.619049072E-3,8.814764023E-2,9.019606481E-2
8.557881930E-1,-5.084753036E-3,-3.441810608E-3,1.050333977E-1,1.052127150E-1
8.607822040E-1,-1.087474823E-2,1.594543457E-2,6.980419159E-2,7.242335394E-2
8.657762140E-1,-3.067922592E-2,3.032779694E-2,1.611709595E-2,4.605161183E-2
8.707702240E-1,-1.260149479E-1,1.205387115E-1,-1.034207344E-1,2.027441648E-1
8.757642350E-1,-1.817226410E-3,8.652114868E-2,-1.553134918E-1,1.777962098E-1
8.807582450E-1,1.692867279E-2,5.285263062E-2,1.157569885E-2,5.669195119E-2
8.857522560E-1,-6.427502632E-2,8.131217957E-2,-1.033129692E-1,1.463438388E-1
8.907462660E-1,-1.162602901E-1,1.238975525E-1,-1.414365768E-1,2.210686858E-1
8.957402760E-1,-9.171366692E-2,1.567220688E-1,-7.011890411E-2,1.946531897E-1
9.007342870E-1,-9.098148346E-2,1.941013336E-1,-1.229233742E-1,2.471095182E-1
9.057282970E-1,9.978342056E-2,1.077623367E-1,-9.935283661E-2,1.773145182E-1
9.107223080E-1,1.892206669E-1,2.702140808E-2,-1.447248459E-2,1.916874281E-1
9.157163180E-1,2.542273998E-1,-2.443790436E-2,-8.716249466E-2,2.698630810E-1
9.207103290E-1,3.047335148E-1,-4.684734344E-2,-1.165838242E-1,3.296194422E-1
9.257043390E-1,3.314321041E-1,-9.269809723E-2,-9.829282761E-2,3.579129179E-1
9.306983490E-1,3.204953671E-1,-1.000108719E-1,-1.751217842E-1,3.786648836E-1
9.356923600E-1,3.432981968E-1,-1.926212311E-1,-9.460210800E-2,4.048532443E-1
9.406863700E-1,2.616567612E-1,-2.368192673E-1,-6.238794327E-2,3.583851022E-1
9.456803810E-1,1.570692062E-1,-2.425470352E-1,-1.065487862E-1,3.079812392E-1
9.506743910E-1,6.289911270E-2,-2.386102676E-1,-1.600046158E-1,2.940963027E-1
9.556684010E-1,2.639818192E-2,-2.298650742E-1,-1.562309265E-1,2.791825903E-1
9.606624120E-1,4.315853119E-3,-1.879100800E-1,-1.336231232E-1,2.306164864E-1
9.656564220E-1,1.194715500E-3,-1.320161819E-1,-1.493635178E-1,1.993468336E-1
9.706504330E-1,2.658128738E-3,-6.696796417E-2,-1.557641029E-1,1.695707216E-1
9.756444430E-1,8.598566055E-3,-2.134418488E-2,-1.719093323E-1,1.734425787E-1
9.806384540E-1,2.847576141E-2,1.459217072E-2,-1.836018562E-1,1.863691016E-1
9.856324640E-1,4.312658310E-2,4.092311859E-2,-2.004008293E-1,2.090337202E-1
9.906264740E-1,5.736947060E-2,4.825973511E-2,-1.938028336E-1,2.077974891E-1
9.956204850E-1,6.170058250E-2,5.104351044E-2,-1.640710831E-1,1.825697733E-1
1.000614495E0,7.522392273E-2,6.825542450E-2,-1.302924156E-1,1.652076121E-1
1.005608506E0,7.413625717E-2,8.082103729E-2,-1.210474968E-1,1.633423435E-1
1.010602516E0,2.541565895E-2,1.267547607E-1,-1.170692444E-1,1.744073768E-1
1.015596526E0,3.873968124E-2,1.250152588E-1,-1.846976280E-1,2.263687073E-1
1.020590537E0,9.448385239E-2,5.220508575E-2,4.340171814E-3,1.080342836E-1
1.025584547E0,1.114585400E-1,4.660987854E-2,6.325006485E-2,1.363673627E-1
1.030578558E0,1.659080982E-1,6.010532379E-2,7.869338989E-2,1.932117921E-1
1.035572568E0,2.194886208E-1,4.028797150E-2,1.697459221E-1,2.803784110E-1
1.040566579E0,2.861337662E-1,2.547645569E-2,1.883430481E-1,3.435035454E-1
1.045560589E0,2.947409153E-1,2.980422974E-2,4.508972168E-2,2.996557730E-1
1.050554599E0,2.842180729E-1,4.355907440E-2,1.704216003E-2,2.880412143E-1
1.055548610E0,2.597007751E-1,1.188287735E-1,8.920526505E-2,2.992028565E-1
1.060542620E0,2.356007099E-1,1.552457809E-1,1.897482872E-1,3.400196458E-1
1.065536631E0,2.357122898E-1,1.340866089E-1,2.140779495E-1,3.454980039E-1
1.070530641E0,2.740917206E-1,1.079692841E-1,2.294597626E-1,3.734105251E-1
1.075524651E0,3.173224926E-1,7.218170166E-2,2.550301552E-1,4.134539181E-1
1.080518662E0,3.653807640E-1,3.046035767E-3,2.669897079E-1,4.525437937E-1
1.085512672E0,3.849792480E-1,-3.736782074E-2,2.416038513E-1,4.560458271E-1
1.090506683E0,3.430495262E-1,-7.300281525E-2,2.265768051E-1,4.175517179E-1
1.095500693E0,2.685248852E-1,-7.539367676E-2,1.932749748E-1,3.393302762E-1
1.100494704E0,2.043590546E-1,-6.850624084E-2,1.654825211E-1,2.717355203E-1
1.105488714E0,1.123919487E-1,-4.289245605E-2,1.478161812E-1,1.905815740E-1
1.110482724E0,5.447316170E-2,-1.292324066E-2,1.116018295E-1,1.248571338E-1
1.115476735E0,2.555513382E-2,-7.083892822E-3,8.066368103E-2,8.491098774E-2
1.120470745E0,-3.109455109E-3,-1.414299011E-3,8.341884613E-2,8.348875878E-2
1.125464756E0,1.115822792E-2,-5.383491516E-3,1.005244255E-1,1.012849848E-1
1.130458766E0,3.471827507E-2,-2.839279175E-2,9.383058548E-2,1.039985001E-1
1.135452776E0,4.856967926E-2,-4.652881622E-2,8.729076385E-2,1.101981031E-1
1.140446787E0,4.335427284E-2,-7.405281067E-2,9.513616562E-2,1.281183115E-1
1.145440797E0,3.828001022E-2,-1.108598709E-1,8.873796463E-2,1.470703795E-1
1.150434808E0,9.603261948E-3,-1.331853867E-1,8.729457855E-2,1.595334238E-1
1.155428818E0,-2.344298363E-2,-1.601314545E-1,7.177019119E-2,1.770384606E-1
1.160422829E0,-6.559801102E-2,-1.774139404E-1,4.701852798E-2,1.949090744E-1
1.165416839E0,-1.168007851E-1,-1.708803177E-1,1.312875748E-2,2.074002667E-1
1.170410849E0,-1.580677032E-1,-1.596927643E-1,-1.417160034E-3,2.246979887E-1
1.175404860E0,-2.132813931E-1,-1.344442368E-1,-1.097154617E-2,2.523580398E-1
1.180398870E0,-2.444632053E-1,-8.574104309E-2,-2.040338516E-2,2.598655101E-1
1.185392881E0,-2.470793724E-1,-5.652713776E-2,-4.394721985E-2,2.572448089E-1
1.190386891E0,-2.309780121E-1,-3.716754913E-2,-5.300664902E-2,2.398790812E-1
1.195380849E0,-1.915390491E-1,9.384155273E-4,-7.147502899E-2,2.044425781E-1
1.200374808E0,-1.383836269E-1,1.965904236E-2,-6.602239609E-2,1.545815737E-1
1.205368766E0,-6.214213371E-2,2.391529083E-2,-5.586671829E-2,8.691763993E-2
1.210362724E0,1.333642006E-2,4.357337952E-3,-7.903528214E-2,8.027093070E-2
1.215356683E0,4.065823555E-2,-1.979923248E-2,-8.776521683E-2,9.873112483E-2
1.220350641E0,4.393982887E-2,-2.952098846E-2,-8.218955994E-2,9.776155218E-2
1.225344599E0,3.296351433E-2,-1.065826416E-2,-6.242704391E-2,7.139557188E-2
1.230338558E0,1.740026474E-2,3.284454346E-3,-5.227136612E-2,5.518924324E-2
1.235332516E0,2.573680878E-2,2.838134766E-3,-3.264856339E-2,4.166973753E-2
1.240326474E0,2.934050560E-2,2.610778809E-2,-3.684663773E-2,5.385310185E-2
1.245320433E0,2.351474762E-2,2.539730072E-2,-3.615093231E-2,5.004853791E-2
1.250314391E0,6.532001495E-2,3.889656067E-2,-3.535127640E-2,8.384127580E-2
1.255308349E0,1.068468094E-1,4.274368286E-2,-3.920936584E-2,1.215756451E-1
1.260302308E0,1.243703365E-1,3.703212738E-2,-3.820133209E-2,1.352726907E-1
1.265296266E0,1.370842457E-1,1.709175110E-2,-7.035589218E-2,1.550295776E-1
1.270290224E0,1.213994026E-1,1.155757904E-2,-7.840251923E-2,1.449770589E-1
1.275284183E0,1.011543274E-1,-3.458023071E-3,-6.256628036E-2,1.189903160E-1
1.280278141E0,9.070253372E-2,6.551742554E-4,-7.531070709E-2,1.178943658E-1
1.285272099E0,7.092618942E-2,-2.378654480E-2,-1.258521080E-1,1.464072305E-1
1.290266058E0,4.190301895E-2,-5.290985107E-3,-1.426892281E-1,1.488088483E-1
1.295260016E0,1.320695877E-2,3.577232361E-3,-1.356439590E-1,1.363323292E-1
1.300253974E0,-1.050162315E-2,1.709270477E-2,-1.143689156E-1,1.161150011E-1
1.305247933E0,3.974914551E-3,1.625156403E-2,-1.027679443E-1,1.041209089E-1
1.310241891E0,2.305197716E-2,1.198768616E-3,-1.245589256E-1,1.266797405E-1
1.315235849E0,2.769684792E-2,1.476287842E-2,-1.129403114E-1,1.172201856E-1
1.320229808E0,-9.639263153E-4,1.869010925E-2,-1.061367989E-1,1.077741593E-1
1.325223766E0,-1.514029503E-2,8.366584778E-3,-9.943246841E-2,1.009259335E-1
