"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.612397667E0,-8.017916111E0,6.774759471E0,-5.709513724E-2,1.049702837E1
2.622441667E0,-9.875381227E0,4.117419228E0,1.269778427E0,1.077444350E1
2.632486667E0,-1.178012810E1,3.066993248E-1,2.681324937E0,1.208532109E1
2.642530667E0,-1.393625729E1,-2.643818850E0,3.576779822E0,1.462882085E1
2.652575667E0,-1.610331377E1,-3.721139098E0,4.290771046E0,1.707554704E1
2.662619667E0,-1.697634633E1,-3.880905787E0,4.830716972E0,1.807190059E1
2.672664667E0,-1.645363683E1,-3.997988679E0,5.343825349E0,1.775563425E1
2.682709667E0,-1.514100240E1,-4.142963667E0,5.912116238E0,1.677400430E1
2.692753667E0,-1.359020738E1,-4.343327282E0,6.357582269E0,1.561976571E1
2.702798667E0,-1.211473267E1,-5.046141846E0,6.667717418E0,1.472035159E1
2.712842667E0,-1.040723461E1,-5.855394738E0,6.259280634E0,1.348238754E1
2.722887667E0,-8.852510251E0,-6.712114742E0,5.375285708E0,1.234152010E1
2.732931667E0,-7.868024492E0,-7.410861105E0,4.352584886E0,1.165210998E1
2.742976667E0,-6.782254432E0,-8.166748799E0,3.456735899E0,1.116439807E1
2.753020667E0,-4.240959200E0,-8.328750002E0,1.427639802E0,9.454732515E0
2.763065667E0,-1.513437751E0,-7.917714715E0,-5.970124125E-1,8.083138249E0
2.773109667E0,5.793906587E-1,-7.160350599E0,-1.742555634E0,7.392077812E0
2.783154667E0,2.065749954E0,-5.829679853E0,-2.346934369E0,6.615178833E0
2.793198667E0,3.141611906E0,-4.494122003E0,-2.580432401E0,6.060155883E0
2.803243667E0,3.906708965E0,-3.917645597E0,-2.668558711E0,6.142599413E0
2.813287667E0,4.447440172E0,-3.472113200E0,-3.532592998E0,6.656914258E0
2.823332667E0,4.492190668E0,-3.247835349E0,-5.361217892E0,7.711735780E0
2.833376667E0,5.325956842E0,-4.023271455E0,-6.871468325E0,9.579645423E0
2.843421667E0,7.772925376E0,-4.626029634E0,-8.126402426E0,1.215964372E1
2.853465667E0,9.702460349E0,-5.870130891E0,-8.746783236E0,1.432139625E1
2.863510667E0,1.131356707E1,-7.479155999E0,-8.990465949E0,1.627154117E1
2.873554667E0,1.199753225E1,-7.370545138E0,-9.479213070E0,1.697413315E1
2.883599667E0,1.077839948E1,-7.380900557E0,-9.046085249E0,1.588972142E1
2.893644667E0,9.320755280E0,-7.655529073E0,-8.675516787E0,1.485759725E1
2.903688667E0,8.013993798E0,-7.310533994E0,-8.496577370E0,1.377896335E1
2.913733667E0,6.022414021E0,-6.996648442E0,-7.744194497E0,1.204969329E1
2.923777667E0,3.965771105E0,-7.232962493E0,-6.313374395E0,1.038757831E1
2.933822667E0,3.005671159E0,-6.672276492E0,-4.447512678E0,8.563509895E0
2.943866667E0,1.565029489E0,-7.345294522E0,-2.542855854E0,7.928983845E0
2.953911667E0,7.743935466E-1,-6.431871144E0,-2.406187713E0,6.910744612E0
2.963955667E0,-1.077893860E0,-5.839661050E0,-8.873757863E-1,6.004242845E0
2.974000667E0,-2.894044304E0,-6.493716559E0,2.207977628E0,7.444394696E0
2.984044667E0,-4.312407498E0,-5.390369185E0,3.963778374E0,7.960180738E0
2.994089667E0,-6.457512354E0,-3.389402288E0,5.483583743E0,9.124538582E0
3.004133667E0,-8.352023674E0,-1.543241009E0,7.409372404E0,1.127105548E1
3.014178667E0,-8.252354375E0,-1.165732487E0,9.861807500E0,1.291183690E1
3.024222667E0,-7.317023234E0,-9.464408505E-1,1.142469106E1,1.359993181E1
3.034267667E0,-5.532236670E0,-5.301041856E-2,1.169900617E1,1.294122088E1
3.044311667E0,-3.880043907E0,4.442372391E-1,1.029417869E1,1.101009548E1
3.054356667E0,-2.473707266E0,8.812799178E-2,7.574177932E0,7.968385377E0
3.064400667E0,-1.111361276E0,4.186511390E-1,4.412146379E0,4.569182457E0
3.074445667E0,5.943586537E-1,8.886104990E-1,1.408008360E0,1.767873969E0
3.084490667E0,1.314763689E0,1.502195894E0,-5.700520706E-1,2.076091382E0
3.094534667E0,1.057304936E0,2.005498490E0,-5.381958550E-1,2.330144352E0
3.104579667E0,3.268038064E-1,2.653544231E0,1.687764884E0,3.161747621E0
3.114623667E0,-1.340754855E-1,4.292726062E0,1.991282154E0,4.733991751E0
3.124668667E0,2.865237996E-1,5.802537078E0,1.233433889E0,5.939098550E0
3.134712667E0,2.210811773E-1,5.903554160E0,9.529756987E-1,5.984061438E0
