"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.398134125E0,-1.969459176E-1,2.305550992E0,-8.688711029E-1,2.471697810E0
1.408180125E0,-1.093946806E0,1.622388628E0,-9.914626569E-2,1.959258649E0
1.418226125E0,1.044773476E0,2.962773646E0,3.078986180E0,4.398833390E0
1.428272125E0,2.196663850E0,4.803154367E0,7.644631033E0,9.291717149E0
1.438318125E0,1.823459464E0,2.565669058E0,-7.160909593E-1,3.228071931E0
1.448363125E0,1.668482521E0,2.467541816E-1,-3.721159563E0,4.085553823E0
1.458409125E0,1.505617100E0,9.716832805E-1,-2.690022086E0,3.232223704E0
1.468455125E0,2.005580935E0,1.059965639E0,-6.734247038E-1,2.366301518E0
1.478501125E0,1.988224061E0,-1.351961774E-1,-5.873864338E-1,2.077579299E0
1.488547125E0,1.235269915E0,-1.003998649E0,-2.499383560E-1,1.611326854E0
1.498593125E0,5.879919130E-1,-1.512605254E0,5.661151403E-1,1.718777326E0
1.508639125E0,4.406812549E-1,-1.723894099E0,6.357405683E-1,1.889491176E0
1.518685125E0,7.664296389E-1,-1.506888723E0,8.274049884E-1,1.882213333E0
1.528731125E0,7.178036088E-1,-9.417859552E-1,4.511273056E-2,1.185005470E0
1.538777125E0,2.582340932E-1,-6.900872219E-1,-1.967023226E0,2.100496511E0
1.548823125E0,-1.707977539E-1,-6.265860213E-1,-1.968458717E0,2.072826968E0
1.558869125E0,-3.730669767E-1,-2.899349190E-1,-4.644905323E-1,6.625652277E-1
1.568914125E0,-1.204353347E0,-1.200186694E0,-1.476150057E-1,1.706664957E0
1.578960125E0,-6.683180380E-1,-4.991864482E-1,5.438834417E-1,9.958138923E-1
1.589006125E0,-4.241891831E-1,-5.980476621E-1,1.204736924E0,1.410315045E0
1.599052125E0,-1.311727522E0,-6.982139745E-1,1.077450056E0,1.835491888E0
1.609098125E0,-1.492455018E-1,-8.026022691E-1,6.123461509E-1,1.020496169E0
1.619144125E0,1.436397176E0,-1.174946822E-1,8.311565620E-1,1.663689598E0
1.629190125E0,6.647985989E-1,-5.673812087E-1,1.091674870E0,1.398439357E0
1.639236125E0,-2.081199467E-1,-9.403148688E-1,1.266238523E0,1.590869562E0
1.649282125E0,-2.857651234E-1,-6.647438543E-1,1.186331643E0,1.389578665E0
1.659328125E0,-4.153177875E-1,6.762750752E-2,8.320207804E-1,9.323738110E-1
1.669374125E0,-5.474157447E-1,8.885676681E-1,1.961302310E-1,1.061924463E0
1.679419125E0,-1.253539540E0,1.329498965E0,7.229152447E-1,1.965078962E0
1.689465125E0,-1.805740646E0,1.276521144E0,1.978593112E0,2.967328127E0
1.699511125E0,-1.601995001E0,4.889601796E-1,2.579449191E0,3.075553312E0
1.709557125E0,-2.486004546E0,1.675271139E-1,2.825573409E0,3.767246876E0
1.719603125E0,-2.047921793E0,4.731015075E-1,2.053209431E0,2.938278012E0
1.729649125E0,-5.410317546E-1,2.098119847E-1,1.141097583E0,1.280171911E0
1.739695125E0,-2.154219496E-1,9.289135292E-1,8.863630486E-1,1.301893396E0
1.749741125E0,-7.850764096E-1,2.090199940E0,3.513691288E-1,2.260252425E0
1.759787125E0,-1.207628957E0,2.006494563E0,-6.729677439E-2,2.342843782E0
1.769833125E0,-1.810344744E0,1.475070076E0,3.193328190E-1,2.356937265E0
1.779879125E0,-2.437489028E0,1.359044068E0,2.376589108E-1,2.800863313E0
1.789925125E0,-2.067323440E0,1.062737000E0,7.984840751E-2,2.325857240E0
1.799970125E0,-1.719137535E0,8.253261571E-1,2.623955566E-1,1.924954170E0
1.810016125E0,-1.654818748E0,6.947242101E-1,2.152190512E-1,1.807591230E0
1.820062125E0,-1.479750187E0,5.030974314E-1,-6.326833516E-2,1.564215626E0
1.830108125E0,-1.328159952E0,7.415356299E-1,3.185826212E-2,1.521479181E0
1.840154125E0,-1.385800050E0,9.276196135E-1,1.787093291E-1,1.677157402E0
1.850200125E0,-1.586111625E0,6.444528466E-1,4.362095967E-1,1.766733814E0
1.860246125E0,-1.285494574E0,6.026181382E-1,2.977004600E-1,1.450610383E0
1.870292125E0,-1.211743058E0,5.750976330E-1,3.489618301E-1,1.385941155E0
1.880338125E0,-1.529362643E0,1.020263118E-1,5.520800686E-1,1.629156795E0
1.890384000E0,-7.870124227E-1,-7.841335461E-2,2.522877672E-1,8.301724671E-1
1.900430000E0,3.709970623E-1,-4.852728523E-2,-3.114373237E-2,3.754512615E-1
1.910475000E0,2.043753898E-1,3.562147530E-1,-2.058319312E-1,4.593746120E-1
1.920521000E0,3.902478504E-1,9.470468413E-1,-2.156172466E-1,1.046748251E0
1.930567000E0,9.497842884E-1,9.326306042E-1,-5.623471946E-2,1.332310918E0
1.940613000E0,6.452478486E-1,7.566335061E-1,-7.111500621E-2,9.969435254E-1
1.950659000E0,8.064345342E-1,-7.384623150E-2,1.807403594E-1,8.297330904E-1
1.960705000E0,1.109813810E0,-4.819450192E-1,5.559728524E-1,1.331564308E0
1.970751000E0,1.679905057E-3,-4.068034010E-1,3.327246970E-1,5.255450058E-1
1.980797000E0,-9.127573800E-1,-1.770458328E-1,-4.387253612E-1,1.028081322E0
1.990843000E0,-1.000657403E0,2.128272477E-1,-5.397588158E-1,1.156697997E0
2.000889000E0,-9.922052532E-1,8.472079729E-1,-6.995708209E-1,1.480416140E0
2.010935000E0,-7.554848206E-1,1.107939631E0,-1.086673746E0,1.726020675E0
2.020980000E0,-2.051682723E-1,1.151340443E0,-1.467869815E0,1.876784652E0
2.031026000E0,-1.173810416E0,8.663221554E-1,-2.108699507E0,2.564168204E0
2.041072000E0,-2.156760696E0,1.250739893E-1,-1.307678325E0,2.525328257E0
2.051118000E0,-2.280885390E0,2.048291337E-1,-2.258124518E-1,2.301170224E0
2.061164000E0,-2.336834473E0,9.237510225E-1,8.153123617E-2,2.514111901E0
2.071210000E0,-2.209907209E0,1.197776399E0,2.985681868E-1,2.531304236E0
2.081256000E0,-1.539083639E0,1.555530979E0,8.035255444E-1,2.331117409E0
2.091302000E0,-1.243790478E-1,1.713329788E0,6.918495727E-1,1.851924659E0
2.101348000E0,-1.136365432E-1,1.160058057E0,-4.154902804E-1,1.237449042E0
2.111394000E0,-1.704029499E0,4.959535226E-1,-7.944167519E-1,1.944423927E0
2.121440000E0,-2.753798836E0,6.777779558E-1,-7.954166257E-1,2.945416541E0
2.131485000E0,-3.142846254E0,1.726653400E0,-1.962731954E-1,3.591286358E0
2.141531000E0,-2.934862547E0,2.383144567E0,8.993786582E-1,3.886087772E0
2.151577000E0,-2.276686504E0,2.395892228E0,1.666012073E0,3.701242661E0
2.161623000E0,-1.558565392E0,2.229158289E0,2.275488410E0,3.546282598E0
2.171669000E0,-6.519651300E-1,1.771051162E0,2.313249729E0,2.985432139E0
2.181715000E0,6.826255900E-1,5.579369321E-1,-1.308753043E-1,8.912910084E-1
2.191761000E0,2.078012150E0,-1.582083770E0,-5.301029577E0,5.909487129E0
2.201807000E0,1.731030187E0,-1.730025635E0,-2.762390735E0,3.690563206E0
2.211853000E0,2.347271168E0,-6.901202586E-1,1.930968417E0,3.116823212E0
2.221899000E0,4.496460305E0,7.102253249E-1,4.042358228E0,6.087958223E0
2.231944000E0,7.181247379E0,1.005010656E-1,-3.417892261E0,7.953766522E0
2.241990000E0,6.442790819E0,3.592157999E-1,-5.331728629E0,8.370538794E0
2.252036000E0,4.691715792E0,1.181353616E0,-1.954398795E0,5.217994643E0
2.262082000E0,3.222213435E0,1.107279627E0,-1.678431559E0,3.798139030E0
2.272128000E0,1.780087742E0,1.242720729E0,-1.019925441E0,2.398606905E0
2.282174000E0,1.725392886E0,8.854035205E-1,-5.938417599E-1,2.028193295E0
2.292220000E0,2.777568938E0,5.469251633E-2,2.024189115E-2,2.778181097E0
2.302266000E0,3.356918081E0,-1.416052374E-1,2.897643265E-1,3.372375188E0
2.312312000E0,4.169669362E0,-1.062334711E0,-1.365491500E-1,4.305036968E0
