"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.305800792E0,-1.717317882E0,3.137662697E0,2.575208498E0,4.407471692E0
2.315846792E0,-9.250096357E-1,-1.231207269E0,1.922041765E0,2.462876106E0
2.325892792E0,-1.851390443E0,-1.750157014E0,-1.758391209E0,3.095583272E0
2.335938792E0,-2.295301116E0,-1.644422398E0,1.967473462E0,3.441436336E0
2.345985792E0,-2.384061849E0,-1.867783697E0,3.746058469E0,4.817190145E0
2.356031792E0,6.437696725E-2,-4.372329179E0,2.228256941E-1,4.378476691E0
2.366077792E0,1.587214702E0,-2.935077724E0,-1.227693093E0,3.555441195E0
2.376123792E0,1.495658415E0,-1.487280232E-1,1.475603342E-2,1.503107401E0
2.386169792E0,8.186309490E-1,7.218563139E-1,5.209635258E-1,1.209394958E0
2.396216792E0,2.898406327E-2,1.847362881E0,-5.658520156E-1,1.932298682E0
2.406262792E0,-3.242567593E-1,2.271132234E0,-1.321378351E0,2.647494064E0
2.416308792E0,-8.731571120E-1,2.317024106E0,-1.227522354E0,2.763659744E0
2.426354792E0,-5.978020790E-1,1.041865071E0,-4.148225649E-1,1.270798140E0
2.436400792E0,-2.968850657E-1,-4.519593644E-1,2.567307740E-1,5.985972767E-1
2.446447792E0,1.881178207E0,-2.185626061E0,-3.557948864E-1,2.905577864E0
2.456493792E0,4.490730911E0,-2.884314537E-2,3.708121441E-2,4.490976626E0
2.466539792E0,4.332691781E0,2.535094845E0,5.612513532E-1,5.051131262E0
2.476585792E0,2.832074928E0,2.078721417E0,6.466938651E-1,3.572106393E0
2.486632792E0,8.539209419E-1,2.050530236E0,-6.534965158E-2,2.222189416E0
2.496678792E0,-6.639427127E-1,2.318417498E0,-4.325759176E-1,2.450102354E0
2.506724792E0,-1.344214945E0,2.329717242E0,-4.368051356E-1,2.724939444E0
2.516770792E0,-1.367853337E0,2.764993916E0,-3.297252215E-2,3.085012365E0
2.526816792E0,-8.564084937E-1,3.238033662E0,-3.114754037E-1,3.363824376E0
2.536863792E0,-1.509654602E0,5.777713893E0,-1.644065426E0,6.193866803E0
2.546909792E0,8.880960171E-1,2.537802690E0,1.609798403E-1,2.693524000E0
2.556955792E0,4.119561063E0,-9.254458380E-1,-3.534536612E-1,4.236999273E0
2.567001792E0,4.136429111E0,-1.055542878E0,-1.298550675E0,4.462112774E0
2.577047792E0,3.308136223E0,-1.022864544E0,-1.774193894E0,3.890730152E0
2.587094792E0,3.046297613E0,-1.942115257E0,-2.353704860E0,4.311805583E0
2.597140792E0,3.159854050E0,-3.080519028E0,-2.964427239E0,5.316211428E0
2.607186792E0,3.495383656E0,-3.992897508E0,-3.225911799E0,6.210269265E0
2.617232792E0,4.343291614E0,-4.993460187E0,-3.745900594E0,7.604643183E0
2.627279792E0,5.255287394E0,-5.776452649E0,-4.335050840E0,8.931859637E0
2.637325792E0,5.961487203E0,-6.159608411E0,-4.066001152E0,9.487490228E0
2.647371792E0,5.701345748E0,-5.902409860E0,-3.306856560E0,8.847546880E0
2.657417792E0,4.657232715E0,-5.866979241E0,-1.870365974E0,7.720720877E0
2.667464792E0,3.864816296E0,-7.211205003E0,-5.893040282E-1,8.202777690E0
2.677510792E0,1.979281329E0,-6.853372362E0,-1.146167704E0,7.224954513E0
2.687556792E0,-5.023211770E-1,-4.622805187E0,-3.957483262E0,6.106089430E0
2.697602792E0,-1.091471972E0,-3.940750285E0,-6.348186963E0,7.551178821E0
2.707648792E0,-3.638853497E-1,-3.414750552E0,-6.265584517E0,7.144962087E0
2.717695792E0,-4.775251454E-1,-1.493603411E0,-4.909834478E0,5.154159099E0
2.727741792E0,1.193214986E-1,-8.218635821E-1,-3.326769837E0,3.428862044E0
2.737787792E0,1.464522576E0,-1.214437455E0,-6.743278062E-1,2.018514973E0
2.747833792E0,2.029935466E0,-2.288409002E0,1.036972121E0,3.229979092E0
2.757880792E0,1.821144405E0,-4.385097159E0,-1.329482154E-1,4.750086238E0
2.767926792E0,1.209460305E0,-6.184404699E0,-2.878160927E0,6.927731665E0
2.777972792E0,2.213020559E-1,-6.545004242E0,-4.572263024E0,7.986967152E0
2.788018792E0,-1.445140956E0,-6.301789307E0,-4.304886224E0,7.767433698E0
2.798064792E0,-3.213188843E0,-5.600317556E0,-3.036899968E0,7.135187502E0
2.808111792E0,-5.119039083E0,-5.417768653E0,-2.276040387E0,7.793403503E0
2.818157792E0,-7.846628945E0,-5.823692889E0,-2.830414903E0,1.017330984E1
2.828203792E0,-1.024804650E1,-5.637239799E0,-2.970383213E0,1.206748135E1
2.838249792E0,-1.082144201E1,-4.338035259E0,-1.359213491E0,1.173753033E1
2.848296792E0,-8.866768101E0,-3.229519531E0,4.801170699E-1,9.448803383E0
2.858342792E0,-5.191464450E0,-2.118160302E0,1.127829666E0,5.719257466E0
2.868388792E0,-1.581213705E0,-1.654876050E0,-8.822280438E-1,2.452993649E0
2.878435083E0,-4.987236410E-2,-1.336051939E0,-3.585476970E0,3.826639144E0
2.888482083E0,-2.004361499E0,-3.469977504E-1,-1.940537678E0,2.811326899E0
2.898528083E0,-4.866351366E0,2.263562429E-1,3.173826264E0,5.814274325E0
2.908574083E0,-6.189042710E0,5.594709492E-1,4.750684670E0,7.822164805E0
2.918620083E0,-5.813318759E0,1.221961067E0,2.550216621E0,6.464632136E0
2.928667083E0,-4.987356863E0,2.237244111E0,9.055088791E-1,5.540662056E0
2.938713083E0,-4.607001332E0,2.876739469E0,3.446161795E-1,5.442320420E0
2.948759083E0,-4.529869541E0,3.247562869E0,1.102710320E0,5.681756128E0
2.958805083E0,-4.261670623E0,3.790231259E0,2.783730441E0,6.346404074E0
2.968852083E0,-4.185684886E0,4.431807057E0,4.046034665E0,7.316506561E0
2.978898083E0,-4.284248477E0,5.209330033E0,4.228959252E0,7.960904519E0
2.988944083E0,-4.160460582E0,6.155435838E0,3.884183443E0,8.383656937E0
2.998990083E0,-4.189964463E0,7.125415240E0,3.518010334E0,8.983526104E0
3.009036083E0,-4.160208567E0,8.026864690E0,3.421164655E0,9.666553660E0
