"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.758315667E0,-1.995309132E0,-1.336640754E0,-1.111013074E0,2.646170268E0
1.768360667E0,-1.234981647E0,-1.477677934E0,-2.144623046E0,2.882380918E0
1.778405667E0,2.281946075E-1,-1.817535650E0,-1.657271655E0,2.470234392E0
1.788450667E0,1.778656928E0,-2.319982213E0,-5.020647401E-1,2.966143445E0
1.798495667E0,2.977164229E0,-2.823320476E0,8.432971358E-2,4.103870960E0
1.808540667E0,3.493792629E0,-2.784024848E0,5.147730786E-1,4.496929242E0
1.818585667E0,4.064700732E0,-3.310744373E0,8.951677859E-1,5.318284094E0
1.828630667E0,4.324004281E0,-2.843408001E0,2.002497114E0,5.549051880E0
1.838675667E0,4.367614569E0,-2.189703324E0,1.974956143E0,5.269849091E0
1.848720667E0,4.271122062E0,-1.815418373E0,1.563889866E0,4.897344082E0
1.858765667E0,4.211651201E0,-1.398437637E0,1.389425908E0,4.650176128E0
1.868810667E0,4.226069266E0,-1.494479908E0,1.223124079E0,4.646414117E0
1.878855667E0,4.420738277E0,-1.944171723E0,1.209524624E0,4.978521911E0
1.888900667E0,4.246227542E0,-1.933760755E0,8.170314431E-1,4.736815320E0
1.898944667E0,2.952901792E0,-5.827902299E-1,-2.395080342E0,3.846515734E0
1.908989667E0,1.817298253E0,1.100350091E0,-5.733007836E0,6.113977602E0
1.919034667E0,2.251970324E0,5.763425052E-2,-3.956718446E0,4.553055338E0
1.929079667E0,1.917605483E0,-8.349233383E-1,-1.373602173E0,2.502217157E0
1.939124667E0,7.354405653E-1,-1.347018977E0,-8.790399957E-1,1.768627791E0
1.949169667E0,1.307957237E0,-3.083261957E0,1.254383293E0,3.576413549E0
1.959214667E0,-8.680600941E-1,-1.443585743E0,1.867862635E0,2.515229403E0
1.969259667E0,-2.012429194E0,-1.166884974E0,-1.501176871E0,2.768577938E0
1.979304667E0,-2.026927950E0,-1.736897868E-1,-3.966354950E-1,2.072661278E0
1.989349667E0,-2.529313703E0,6.883774960E-1,-4.126039486E-1,2.653588778E0
1.999394667E0,-3.321634812E0,5.822470236E-1,-3.581090681E-1,3.391240411E0
2.009439667E0,-1.901361918E0,1.511230427E-1,1.569308335E0,2.469968414E0
2.019484667E0,-1.836629732E0,-1.072160080E0,2.628301216E0,3.380932311E0
2.029529667E0,-1.671449983E0,5.454662830E-1,1.765288731E0,2.491490080E0
2.039574667E0,-9.676615655E-1,8.822764295E-1,8.872578187E-1,1.581773385E0
2.049619667E0,-2.903551877E-1,1.215101699E0,1.306279817E0,1.807524615E0
2.059664667E0,-5.525852680E-2,1.067420327E0,1.637964295E0,1.955854465E0
2.069709667E0,1.391175395E-1,6.187997228E-1,1.363832792E0,1.504096629E0
2.079753667E0,1.991678596E-2,9.974811959E-1,1.668740383E0,1.944237609E0
2.089798667E0,-1.713851067E0,6.447414798E-1,9.000414401E-2,1.833324249E0
2.099843667E0,-2.508989950E0,6.368220109E-1,-1.144155092E0,2.830134930E0
2.109888667E0,-1.910364876E0,7.873907375E-1,-2.616943292E-1,2.082777486E0
2.119933667E0,-1.848335858E0,3.193445134E-1,5.696123600E-2,1.876584915E0
2.129978667E0,-2.159294295E0,2.076100695E-1,1.050933225E-1,2.171796123E0
2.140023667E0,-2.410328127E0,5.442418760E-1,-3.427140802E-2,2.471245724E0
2.150068667E0,-2.291003412E0,8.732208467E-1,1.937416434E-2,2.451853715E0
2.160113667E0,-1.955463281E0,1.040016181E0,3.238398528E-1,2.238379447E0
2.170158667E0,-1.794409912E0,1.094174847E0,5.435010338E-1,2.170833688E0
2.180203667E0,-1.819734787E0,1.293643838E0,7.380153868E-1,2.351513510E0
2.190248667E0,-1.965587150E0,1.591096961E0,9.688839260E-1,2.708109755E0
2.200293667E0,-2.249757738E0,1.889133051E0,1.137973708E0,3.150431355E0
2.210338667E0,-2.630840077E0,2.033504314E0,1.198328376E0,3.534466042E0
2.220383667E0,-2.931477009E0,1.915149068E0,1.342327756E0,3.750092960E0
2.230428667E0,-3.303283911E0,1.841839017E0,1.657528932E0,4.129341076E0
2.240473667E0,-3.699896455E0,1.755076861E0,1.750544100E0,4.453530422E0
2.250518667E0,-4.049232507E0,1.711520952E0,1.799006115E0,4.749948512E0
2.260563667E0,-4.143407178E0,1.417497806E0,1.742188429E0,4.712997305E0
2.270607667E0,-4.023149248E0,1.387715598E0,1.603117374E0,4.547688398E0
2.280652667E0,-3.843012321E0,1.345395205E0,1.251633933E0,4.259744060E0
2.290697667E0,-3.640018044E0,1.533242270E0,5.727069989E-1,3.991059574E0
2.300742667E0,-3.023893422E0,1.883671752E0,4.886898190E-2,3.562939639E0
2.310787667E0,-2.553852128E0,1.762946629E0,1.276186976E-1,3.105869933E0
2.320832667E0,-2.353397296E0,1.430199713E0,4.993589410E-1,2.798804995E0
2.330877667E0,-2.120643615E0,1.088964393E0,4.830273753E-1,2.432342129E0
2.340922667E0,-1.729797594E0,9.690532029E-1,2.211373106E-1,1.995035222E0
2.350967667E0,-1.567311072E0,1.192909176E0,-3.402927482E-1,1.998823518E0
2.361012667E0,-1.159321015E0,8.301847547E-1,-4.270312223E-1,1.488485005E0
