"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.436151750E0,-2.811358827E-1,1.057709125E0,1.325423455E-1,1.102430701E0
1.446195750E0,-4.183554161E-1,-5.307655423E-1,-7.183020839E-1,9.862510830E-1
1.456239750E0,-6.696278143E-1,-1.235963687E0,-3.457955629E-1,1.447612592E0
1.466283750E0,-6.929149354E-1,-8.572067848E-1,9.060099855E-1,1.426810665E0
1.476328750E0,-1.445595431E-1,-8.549412811E-1,1.301551320E0,1.563923878E0
1.486372750E0,8.292667419E-1,-1.088556696E0,1.165036669E0,1.797206012E0
1.496416750E0,1.091509101E0,-5.659782424E-1,8.014284405E-1,1.467654944E0
1.506461750E0,7.821639115E-1,1.729913003E-1,1.371715862E-1,8.127253032E-1
1.516505750E0,3.514644384E-1,5.092137652E-1,-4.764103737E-1,7.808922809E-1
1.526549750E0,-2.911796451E-2,5.461743077E-1,-6.727145594E-1,8.670058297E-1
1.536593750E0,-1.232780170E-1,5.352428284E-1,-2.957898822E-1,6.238381275E-1
1.546638750E0,-1.381088948E-1,4.961089489E-1,2.838516220E-1,5.880220229E-1
1.556682750E0,-5.708034378E-1,2.278502430E-1,3.297002247E-1,6.974485903E-1
1.566726875E0,-1.164415110E0,-5.034826899E-1,-2.289377886E-1,1.289096536E0
1.576771875E0,-1.079100725E0,-1.478992681E0,-3.244374382E-1,1.859337886E0
1.586815875E0,-6.876547801E-1,-1.705559716E0,7.235692558E-1,1.976197234E0
1.596859875E0,-4.868134475E-1,-1.254024567E0,1.691257426E0,2.160998988E0
1.606904875E0,-3.290970844E-1,-9.599045031E-1,1.606148863E0,1.899851499E0
1.616948875E0,-3.188931084E-1,-5.199809743E-1,8.388547137E-1,1.037183812E0
1.626992875E0,-5.467614412E-1,2.404923253E-1,9.393493474E-2,6.046556078E-1
1.637036875E0,-8.335667843E-1,6.304337816E-1,-4.331012169E-1,1.131307651E0
1.647081875E0,-1.220784608E0,9.201694568E-1,-8.448273522E-1,1.746642534E0
1.657125875E0,-1.382023333E0,1.116095620E0,-1.215846634E0,2.152659045E0
1.667169875E0,-1.010773671E0,7.507922839E-1,-1.181567040E0,1.726688489E0
1.677214875E0,-8.995906198E-1,3.840043397E-1,-7.663281897E-1,1.242570525E0
1.687258875E0,-7.487961906E-1,1.808172503E-1,-3.767425364E-1,8.575112546E-1
1.697302875E0,-4.337388557E-1,8.249412641E-2,-1.326423329E-1,4.610083127E-1
1.707347875E0,-1.823337257E-1,-3.155888468E-3,-1.512483193E-1,2.369210865E-1
1.717391875E0,1.086430210E-1,-2.222783947E-1,-2.394037199E-1,3.442747912E-1
1.727435875E0,6.497005033E-1,-5.665905190E-1,-1.033898824E-1,8.682309762E-1
1.737479875E0,1.096621907E0,-6.204351890E-1,5.202150822E-2,1.261041501E0
1.747524875E0,1.277387994E0,-5.236728331E-1,5.619203478E-2,1.381705782E0
1.757568875E0,1.179800888E0,-2.525152239E-1,1.202782492E-1,1.212501931E0
1.767612875E0,9.639012212E-1,1.187715679E-1,7.465578765E-3,9.712198435E-1
1.777657875E0,5.789538717E-1,4.881299481E-1,-4.771357208E-1,8.950513549E-1
